"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2023","4,900.0","4,850.0","5,040.0","4,800.0","13.00K","-2.00%"
"02/03/2023","5,000.0","4,940.0","5,000.0","4,940.0","1.50K","0.00%"
"02/02/2023","5,000.0","5,100.0","5,100.0","4,800.0","9.40K","-2.91%"
"02/01/2023","5,150.0","5,210.0","5,220.0","5,050.0","7.50K","-0.96%"
"01/31/2023","5,200.0","5,100.0","5,200.0","5,050.0","106.20K","1.96%"
"01/30/2023","5,100.0","5,010.0","5,100.0","5,000.0","103.20K","2.00%"
"01/27/2023","5,000.0","5,000.0","5,090.0","4,900.0","34.00K","2.04%"
"01/19/2023","4,900.0","4,880.0","5,000.0","4,810.0","431.30K","0.41%"
"01/18/2023","4,880.0","4,810.0","4,880.0","4,490.0","10.20K","1.46%"
"01/17/2023","4,810.0","4,700.0","4,850.0","4,700.0","24.40K","0.21%"
"01/16/2023","4,800.0","4,800.0","4,800.0","4,600.0","31.20K","0.00%"
"01/13/2023","4,800.0","4,800.0","4,890.0","4,750.0","16.60K","0.00%"
"01/12/2023","4,800.0","4,900.0","4,900.0","4,640.0","21.10K","-2.04%"
"01/11/2023","4,900.0","4,800.0","4,900.0","4,800.0","6.60K","2.08%"
"01/10/2023","4,800.0","4,610.0","4,800.0","4,600.0","16.30K","0.21%"
"01/09/2023","4,790.0","4,800.0","4,840.0","4,570.0","13.60K","-1.03%"
"01/06/2023","4,840.0","5,000.0","5,130.0","4,840.0","139.40K","0.62%"
"01/05/2023","4,810.0","4,810.0","4,810.0","4,810.0","134.90K","6.89%"
"01/04/2023","4,500.0","4,580.0","4,580.0","4,460.0","116.30K","0.90%"
"01/03/2023","4,460.0","4,300.0","4,460.0","4,300.0","58.10K","2.06%"
"12/30/2022","4,370.0","4,380.0","4,400.0","4,370.0","19.20K","0.00%"
"12/29/2022","4,370.0","4,240.0","4,370.0","4,240.0","7.70K","3.55%"
"12/28/2022","4,220.0","4,250.0","4,400.0","4,220.0","65.10K","0.00%"
"12/27/2022","4,220.0","4,210.0","4,350.0","4,210.0","59.80K","0.24%"
"12/26/2022","4,210.0","4,380.0","4,380.0","4,210.0","98.70K","-3.88%"
"12/23/2022","4,380.0","4,360.0","4,450.0","4,360.0","48.70K","-0.45%"
"12/22/2022","4,400.0","4,450.0","4,500.0","4,330.0","34.90K","0.00%"
"12/21/2022","4,400.0","4,400.0","4,450.0","4,350.0","26.60K","-1.79%"
"12/20/2022","4,480.0","4,530.0","4,530.0","4,320.0","8.00K","-1.10%"
"12/19/2022","4,530.0","4,320.0","4,530.0","4,300.0","68.60K","6.84%"
"12/16/2022","4,240.0","4,630.0","4,630.0","4,200.0","12.70K","-5.78%"
"12/15/2022","4,500.0","4,500.0","4,540.0","4,300.0","61.90K","0.00%"
"12/14/2022","4,500.0","4,410.0","4,500.0","4,380.0","17.10K","2.27%"
"12/13/2022","4,400.0","4,630.0","4,630.0","4,380.0","37.90K","0.00%"
"12/12/2022","4,400.0","4,500.0","4,540.0","4,200.0","129.20K","3.53%"
"12/09/2022","4,250.0","4,140.0","4,290.0","4,140.0","45.50K","2.66%"
"12/08/2022","4,140.0","4,130.0","4,350.0","4,100.0","87.30K","0.00%"
"12/07/2022","4,140.0","4,300.0","4,300.0","3,970.0","49.20K","-2.82%"
"12/06/2022","4,260.0","4,300.0","4,480.0","4,210.0","36.00K","-0.93%"
"12/05/2022","4,300.0","4,320.0","4,430.0","4,300.0","43.20K","0.00%"
"12/02/2022","4,300.0","4,320.0","4,350.0","4,190.0","33.80K","-0.46%"
"12/01/2022","4,320.0","4,210.0","4,480.0","4,210.0","41.60K","0.47%"
"11/30/2022","4,300.0","4,490.0","4,490.0","4,300.0","44.40K","-0.23%"
"11/29/2022","4,310.0","4,220.0","4,330.0","4,090.0","289.60K","4.87%"
"11/28/2022","4,110.0","3,900.0","4,110.0","3,850.0","80.10K","6.75%"
"11/25/2022","3,850.0","3,720.0","3,900.0","3,720.0","75.20K","3.49%"
"11/24/2022","3,720.0","3,510.0","3,850.0","3,510.0","6.30K","0.54%"
"11/23/2022","3,700.0","3,720.0","3,810.0","3,570.0","16.10K","-0.54%"
"11/22/2022","3,720.0","3,640.0","3,790.0","3,430.0","56.70K","2.20%"
"11/21/2022","3,640.0","3,600.0","3,700.0","3,500.0","8.20K","1.96%"
"11/18/2022","3,570.0","3,550.0","3,570.0","3,450.0","25.40K","0.00%"
"11/17/2022","3,570.0","3,340.0","3,570.0","3,340.0","310.80K","6.89%"
"11/16/2022","3,340.0","2,990.0","3,360.0","2,990.0","76.80K","4.05%"
"11/15/2022","3,210.0","3,450.0","3,450.0","3,210.0","91.20K","-6.96%"
"11/14/2022","3,450.0","3,500.0","3,500.0","3,250.0","45.80K","-1.15%"
"11/11/2022","3,490.0","3,650.0","3,650.0","3,260.0","38.20K","-0.29%"
"11/10/2022","3,500.0","3,700.0","3,710.0","3,470.0","67.50K","-5.41%"
"11/09/2022","3,700.0","3,700.0","3,840.0","3,700.0","40.70K","0.00%"
"11/08/2022","3,700.0","3,530.0","3,750.0","3,520.0","75.90K","-1.07%"
"11/07/2022","3,740.0","4,000.0","4,100.0","3,740.0","41.70K","-6.50%"
"11/04/2022","4,000.0","4,210.0","4,360.0","4,000.0","67.90K","-4.76%"
"11/03/2022","4,200.0","4,480.0","4,500.0","4,200.0","75.20K","-6.25%"
"11/02/2022","4,480.0","4,650.0","4,650.0","4,460.0","115.20K","0.45%"
"11/01/2022","4,460.0","4,800.0","4,990.0","4,460.0","91.00K","-6.89%"
"10/31/2022","4,790.0","4,720.0","5,030.0","4,720.0","83.20K","-4.39%"
"10/28/2022","5,010.0","5,020.0","5,100.0","4,830.0","49.20K","-0.20%"
"10/27/2022","5,020.0","4,700.0","5,020.0","4,700.0","27.60K","2.03%"
"10/26/2022","4,920.0","4,980.0","4,980.0","4,600.0","18.00K","4.24%"
"10/25/2022","4,720.0","5,000.0","5,000.0","4,650.0","64.00K","-5.60%"
"10/24/2022","5,000.0","5,210.0","5,210.0","4,850.0","46.40K","-4.03%"
"10/21/2022","5,210.0","5,600.0","5,650.0","5,210.0","49.90K","-6.96%"
"10/20/2022","5,600.0","5,600.0","5,600.0","5,410.0","30.10K","-1.75%"
"10/19/2022","5,700.0","5,700.0","5,700.0","5,420.0","34.00K","0.00%"
"10/18/2022","5,700.0","5,570.0","5,700.0","5,510.0","35.40K","2.33%"
"10/17/2022","5,570.0","5,690.0","5,690.0","5,360.0","19.20K","-2.28%"
